tributary,site_no,date,water_year,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,delta_daily_q,delta_daily_q_cat,lag_daily_q,season
Mettawee River,04280450,2024-05-15,2024,-1.608782540063033,-1.5159070865856394,-1.5751580680154382,-0.013643880666546426,0,-1.5951386593964865,Spring
Mettawee River,04280450,2024-05-16,2024,-1.5884741631651196,-1.5419368271378342,-1.5853646284102019,0.020308376897913316,0,-1.608782540063033,Spring
Mettawee River,04280450,2024-05-17,2024,-1.6512160059981962,-1.563416680473285,-1.5930721716883158,-0.0627418428330766,-1,-1.5884741631651196,Spring
Mettawee River,04280450,2024-05-18,2024,-1.692608691156421,-1.582792614430071,-1.6008359775471999,-0.04139268515822492,0,-1.6512160059981962,Spring
Mettawee River,04280450,2024-05-19,2024,-1.7321839494664035,-1.6014858043060742,-1.6084901125578486,-0.03957525830998243,0,-1.692608691156421,Spring
Mettawee River,04280450,2024-05-20,2024,-1.7774302045567385,-1.6288666958720597,-1.6164960681326177,-0.045246255090334975,0,-1.7321839494664035,Spring
Mettawee River,04280450,2024-05-21,2024,-1.7842966635096558,-1.6636906019717712,-1.6247826766118652,-0.006866458952917265,0,-1.7774302045567385,Spring
Mettawee River,04280450,2024-05-22,2024,-1.599639160623163,-1.6907131739879382,-1.6319567930969352,0.18465750288649274,1,-1.7842966635096558,Spring
Mettawee River,04280450,2024-05-23,2024,-1.735264065085614,-1.6894069769250997,-1.6317288122792581,-0.1356249044624509,-1,-1.599639160623163,Spring
Mettawee River,04280450,2024-05-24,2024,-1.80922203898059,-1.7103769629137417,-1.6346572163681399,-0.07395797389497605,-1,-1.735264065085614,Spring
Mettawee River,04280450,2024-05-25,2024,-1.8701031646215405,-1.7329492533397979,-1.6398815687358783,-0.060881125640950495,-1,-1.80922203898059,Spring
Mettawee River,04280450,2024-05-26,2024,-1.9075085808174497,-1.7583056066919578,-1.6468341358404506,-0.0374054161959092,0,-1.8701031646215405,Spring
Mettawee River,04280450,2024-05-27,2024,-1.938457717176544,-1.78335198259925,-1.6529318252933167,-0.030949136359094354,0,-1.9075085808174497,Spring
Mettawee River,04280450,2024-05-28,2024,-1.7860303763186562,-1.806355912973508,-1.6588562654974053,0.15242734085788778,1,-1.938457717176544,Spring
Mettawee River,04280450,2024-05-29,2024,-1.89841307598292,-1.8066035862319367,-1.6588562654974053,-0.11238269966426384,-1,-1.7860303763186562,Spring
Mettawee River,04280450,2024-05-30,2024,-1.958661103264831,-1.8492855741404735,-1.6621912309837565,-0.06024802728191081,-1,-1.89841307598292,Spring
Mettawee River,04280450,2024-05-31,2024,-2.0137086695957365,-1.8811994367375044,-1.6728990103754988,-0.05504756633090557,-1,-1.958661103264831,Summer
Mettawee River,04280450,2024-06-01,2024,-2.053636616495688,-1.9104118125396683,-1.6879294959215014,-0.03992794689995138,0,-2.0137086695957365,Summer
Mettawee River,04280450,2024-06-02,2024,-2.083599839873131,-1.936630877093118,-1.701637678436554,-0.02996322337744317,0,-2.053636616495688,Summer
Mettawee River,04280450,2024-06-03,2024,-2.123272544637082,-1.9617867712439294,-1.7144827078153546,-0.03967270476395113,0,-2.083599839873131,Summer
Mettawee River,04280450,2024-06-04,2024,-2.1627810859207557,-1.9881888894525779,-1.7275189943210438,-0.03950854128367354,0,-2.123272544637082,Summer
Mettawee River,04280450,2024-06-05,2024,-2.1963041200644193,-2.042010419395735,-1.7455160638070144,-0.033523034143663644,0,-2.1627810859207557,Summer
Mettawee River,04280450,2024-06-06,2024,-2.2145544726367126,-2.084566282835949,-1.7708149949407246,-0.018250352572293238,0,-2.1963041200644193,Summer
Mettawee River,04280450,2024-06-07,2024,-2.0733806746914447,-2.1211224784605034,-1.793249948536996,0.14117379794526785,1,-2.2145544726367126,Summer
Mettawee River,04280450,2024-06-08,2024,-2.080166664034737,-2.1296470506170335,-1.8148101591534551,-0.006785989343292442,0,-2.0733806746914447,Summer
Mettawee River,04280450,2024-06-09,2024,-1.9409323363043993,-2.133437057408326,-1.8362118749607141,0.13923432773033784,1,-2.080166664034737,Summer
Mettawee River,04280450,2024-06-10,2024,-1.9409323363043993,-2.113055985469936,-1.8503901372275045,0,0,-1.9409323363043993,Summer
Mettawee River,04280450,2024-06-11,2024,-2.0440912985894575,-2.0870073842795525,-1.863029336370171,-0.10315896228505816,-1,-1.9409323363043993,Summer
Mettawee River,04280450,2024-06-12,2024,-2.1120883776845685,-2.0700517003750813,-1.879815122706336,-0.06799707909511099,-1,-2.0440912985894575,Summer
Mettawee River,04280450,2024-06-13,2024,-2.1627810859207557,-2.0580208800351025,-1.899095973233863,-0.05069270823618721,-1,-2.1120883776845685,Summer
Mettawee River,04280450,2024-06-14,2024,-2.1989932585752006,-2.050624681932823,-1.9180173874513389,-0.036212172654444874,0,-2.1627810859207557,Summer
Mettawee River,04280450,2024-06-15,2024,-2.2394877128405253,-2.0685693367733595,-1.9376910780684111,-0.04049445426532472,0,-2.1989932585752006,Summer
Mettawee River,04280450,2024-06-16,2024,-2.2902086229327505,-2.091329486602758,-1.959391529724258,-0.050720910092225235,-1,-2.2394877128405253,Summer
Mettawee River,04280450,2024-06-17,2024,-2.3218390056776568,-2.141226098978237,-1.9806912836220762,-0.03163038274490626,0,-2.2902086229327505,Summer
Mettawee River,04280450,2024-06-18,2024,-2.345751163083068,-2.1956413374601307,-2.001665627439451,-0.023912157405411083,0,-2.3218390056776568,Summer
Mettawee River,04280450,2024-06-19,2024,-2.3771123554718763,-2.2387356038163606,-2.0221178678933396,-0.03136119238880841,0,-2.345751163083068,Summer
Mettawee River,04280450,2024-06-20,2024,-2.3266378885594254,-2.2765961720716903,-2.042107272923844,0.05047446691245083,1,-2.3771123554718763,Summer
Mettawee River,04280450,2024-06-21,2024,-2.1586645197259235,-2.3000042867343575,-2.0601853137588364,0.1679733688335019,1,-2.3266378885594254,Summer
Mettawee River,04280450,2024-06-22,2024,-2.2273218057854907,-2.294243038327318,-2.078819492395595,-0.06865728605956711,-1,-2.1586645197259235,Summer
Mettawee River,04280450,2024-06-23,2024,-1.9964496641542306,-2.29250505160517,-2.0952214170855914,0.23087214163126002,1,-2.2273218057854907,Summer
Mettawee River,04280450,2024-06-24,2024,-1.7706706209094418,-2.2505394860653816,-2.1014623379247124,0.2257790432447888,1,-1.9964496641542306,Summer
Mettawee River,04280450,2024-06-25,2024,-1.9409323363043993,-2.171801145384208,-2.098147919800976,-0.1702617153949575,-1,-1.7706706209094418,Summer
Mettawee River,04280450,2024-06-26,2024,-2.0767604153428256,-2.113969884415827,-2.0992620449838744,-0.1358280790384263,-1,-1.9409323363043993,Summer
Mettawee River,04280450,2024-06-27,2024,-2.14654388705007,-2.071062464397391,-2.1038721349227503,-0.06978347170724453,-1,-2.0767604153428256,Summer
Mettawee River,04280450,2024-06-28,2024,-2.2136235087606004,-2.0453347498960546,-2.115889251947131,-0.06707962171053028,-1,-2.14654388705007,Summer
Mettawee River,04280450,2024-06-29,2024,-2.234580378345781,-2.0531860340438657,-2.1263962663730536,-0.020956869585180726,0,-2.2136235087606004,Summer
Mettawee River,04280450,2024-06-30,2024,-2.1711331602855215,-2.0542229729810497,-2.1355935755424182,0.06344721806025966,1,-2.234580378345781,Summer
Mettawee River,04280450,2024-07-01,2024,-2.250989563067496,-2.079177758142663,-2.140841058565411,-0.07985640278197437,-1,-2.1711331602855215,Summer
Mettawee River,04280450,2024-07-02,2024,-2.3129815712301185,-2.1477947498795276,-2.1474194901178048,-0.061992008162622625,-1,-2.250989563067496,Summer
Mettawee River,04280450,2024-07-03,2024,-2.355955320766717,-2.200944640583202,-2.1550655478297043,-0.04297374953659849,0,-2.3129815712301185,Summer
Mettawee River,04280450,2024-07-04,2024,-2.3993530923578184,-2.2408296270723294,-2.162821640367359,-0.043397771591101364,0,-2.355955320766717,Summer
Mettawee River,04280450,2024-07-05,2024,-2.422042546570165,-2.276945227830579,-2.170707373915261,-0.022689454212346583,0,-2.3993530923578184,Summer
Mettawee River,04280450,2024-07-06,2024,-2.2941086637325054,-2.306719376089088,-2.178231988132119,0.1279338828376595,1,-2.422042546570165,Summer
Mettawee River,04280450,2024-07-07,2024,-2.308909121598994,-2.31522341685862,-2.180883794501979,-0.014800457866488426,0,-2.2941086637325054,Summer
Mettawee River,04280450,2024-07-08,2024,-2.407269201002283,-2.334905697046259,-2.1887347427322306,-0.09836007940328928,-1,-2.308909121598994,Summer
Mettawee River,04280450,2024-07-09,2024,-2.4467777422859567,-2.3572313596083716,-2.199638160631149,-0.03950854128367354,0,-2.407269201002283,Summer
Mettawee River,04280450,2024-07-10,2024,-2.463811081584737,-2.376345098330634,-2.2164996741638676,-0.01703333929878026,0,-2.4467777422859567,Summer
Mettawee River,04280450,2024-07-11,2024,-2.241466278822613,-2.39175306416178,-2.233928965673212,0.22234480276212398,1,-2.463811081584737,Summer
Mettawee River,04280450,2024-07-12,2024,-2.3296643431896134,-2.369197805085322,-2.240508131680984,-0.0881980643670004,-1,-2.241466278822613,Summer
Mettawee River,04280450,2024-07-13,2024,-2.2952294243078013,-2.3560009188881,-2.247760663864485,0.03443491888181205,0,-2.3296643431896134,Summer
Mettawee River,04280450,2024-07-14,2024,-2.363112395550994,-2.356161027541714,-2.252175608477387,-0.06788297124319254,-1,-2.2952294243078013,Summer
Mettawee River,04280450,2024-07-15,2024,-2.44360769549645,-2.363904352392,-2.25764624637658,-0.08049529994545601,-1,-2.363112395550994,Summer
Mettawee River,04280450,2024-07-16,2024,-2.311814112242401,-2.3690955658911665,-2.2644502457984443,0.13179358325404866,1,-2.44360769549645,Summer
Mettawee River,04280450,2024-07-17,2024,-2.019617529206257,-2.3498150473135158,-2.2651704287754324,0.2921965830361444,1,-2.311814112242401,Summer
Mettawee River,04280450,2024-07-18,2024,-2.199893351087863,-2.2863588255451615,-2.255096379559719,-0.1802758218816063,-1,-2.019617529206257,Summer
Mettawee River,04280450,2024-07-19,2024,-2.3141521770113656,-2.2804198358687686,-2.2502344524932125,-0.11425882592350245,-1,-2.199893351087863,Summer
Mettawee River,04280450,2024-07-20,2024,-2.381196659698718,-2.2782038121290187,-2.248135779877862,-0.06704448268735241,-1,-2.3141521770113656,Summer
Mettawee River,04280450,2024-07-21,2024,-2.434234069421633,-2.2904848457562927,-2.249954405582505,-0.05303740972291493,-1,-2.381196659698718,Summer
Mettawee River,04280450,2024-07-22,2024,-2.4671326616911693,-2.3006450848806694,-2.2591400572390286,-0.0328985922695364,0,-2.434234069421633,Summer
Mettawee River,04280450,2024-07-23,2024,-2.398640549979927,-2.304005794337058,-2.2671337524358846,0.06849211171124248,1,-2.4671326616911693,Summer
Mettawee River,04280450,2024-07-24,2024,-2.3451212942534387,-2.3164095711567048,-2.2805401152967413,0.05351925572648808,1,-2.398640549979927,Summer
Mettawee River,04280450,2024-07-25,2024,-2.2469542775258797,-2.362910109020588,-2.2996884710748744,0.09816701672755901,1,-2.3451212942534387,Summer
Mettawee River,04280450,2024-07-26,2024,-2.3426109145358387,-2.369633098511733,-2.309889202448924,-0.09565663700995897,-1,-2.2469542775258797,Summer
Mettawee River,04280450,2024-07-27,2024,-2.437336186053115,-2.3736986324438005,-2.3187508857553576,-0.09472527151727617,-1,-2.3426109145358387,Summer
Mettawee River,04280450,2024-07-28,2024,-2.4964414237760595,-2.381718564780143,-2.3284439623887923,-0.059105237722944626,-1,-2.437336186053115,Summer
Mettawee River,04280450,2024-07-29,2024,-2.527872182977862,-2.390605329687918,-2.337871226222641,-0.031430759201802605,0,-2.4964414237760595,Summer
Mettawee River,04280450,2024-07-30,2024,-2.4265743561976696,-2.3992824041574456,-2.347647619710377,0.1012978267801925,1,-2.527872182977862,Summer
Mettawee River,04280450,2024-07-31,2024,-2.448371485292514,-2.4032729479028374,-2.356162326240782,-0.021797129094844436,0,-2.4265743561976696,Summer
Mill River,04292750,2024-05-01,2024,-1.897939070928041,-1.9379924843222558,-1.7183923757679203,0.0033797406513806916,0,-1.9013188115794217,Spring
Mill River,04292750,2024-05-02,2024,-1.7355275091635525,-1.9180241844041512,-1.7152738300679047,0.16241156176448857,1,-1.897939070928041,Spring
Mill River,04292750,2024-05-03,2024,-1.8266851932825174,-1.8777705849225452,-1.7050451787570813,-0.09115768411896497,-1,-1.7355275091635525,Spring
Mill River,04292750,2024-05-04,2024,-1.9894124907802173,-1.835978887002765,-1.6965456161239119,-0.16272729749769987,-1,-1.8266851932825174,Spring
Mill River,04292750,2024-05-05,2024,-1.9478309408736783,-1.8074685505877357,-1.703843276546636,0.04158154990653906,1,-1.9894124907802173,Spring
Mill River,04292750,2024-05-06,2024,-1.799013766684659,-1.8485552681155284,-1.7162523248973292,0.14881717418901919,1,-1.9478309408736783,Spring
Mill River,04292750,2024-05-07,2024,-1.9554503377438703,-1.8711039690417268,-1.7345907525688957,-0.15643657105921127,-1,-1.799013766684659,Spring
Mill River,04292750,2024-05-08,2024,-2.0377171703547723,-1.8788370442080766,-1.758999132286474,-0.08226683261090195,-1,-1.9554503377438703,Spring
Mill River,04292750,2024-05-09,2024,-1.9275417343164027,-1.898805344126181,-1.7800768910113962,0.11017543603836955,1,-2.0377171703547723,Spring
Mill River,04292750,2024-05-10,2024,-2.0947149288435734,-1.9262359477194453,-1.7912375803688847,-0.1671731945271706,-1,-1.9275417343164027,Spring
Mill River,04292750,2024-05-11,2024,-2.202348807243403,-1.9645259099424532,-1.8041809311879675,-0.10763387839982963,-1,-2.0947149288435734,Spring
Mill River,04292750,2024-05-12,2024,-2.268166091733046,-1.9949453837229085,-1.8227932985669704,-0.06581728448964297,-1,-2.202348807243403,Spring
Mill River,04292750,2024-05-13,2024,-2.284252911626501,-2.0407075481313894,-1.8567701370734833,-0.01608681989345495,0,-2.268166091733046,Spring
Mill River,04292750,2024-05-14,2024,-2.066520728204977,-2.110027425980224,-1.8980083112223385,0.217732183421524,1,-2.284252911626501,Spring
Mill River,04292750,2024-05-15,2024,-2.1363725084789973,-2.125894624617525,-1.9223754063592247,-0.06985178027402039,-1,-2.066520728204977,Spring
Mill River,04292750,2024-05-16,2024,-2.26034075422109,-2.1399882443495573,-1.9435878545666578,-0.12396824574209253,-1,-2.1363725084789973,Spring
Mill River,04292750,2024-05-17,2024,-2.3700395242726526,-2.187530961478798,-1.9630964961496762,-0.10969877005156281,-1,-2.26034075422109,Spring
Mill River,04292750,2024-05-18,2024,-2.46508160114559,-2.226863046540095,-1.981255849040615,-0.0950420768729372,-1,-2.3700395242726526,Spring
Mill River,04292750,2024-05-19,2024,-2.5598224613222103,-2.264396302811836,-2.0052226460289058,-0.09474086017662042,-1,-2.46508160114559,Spring
Mill River,04292750,2024-05-20,2024,-2.6356167782571833,-2.306061498467431,-2.037542478409395,-0.07579431693497307,-1,-2.5598224613222103,Spring
Mill River,04292750,2024-05-21,2024,-2.537971296010016,-2.3562563365575286,-2.0658692940153105,0.09764548224716751,1,-2.6356167782571833,Spring
Mill River,04292750,2024-05-22,2024,-2.2761350214043214,-2.4236064176725343,-2.0872037015180434,0.26183627460569436,1,-2.537971296010016,Spring
Mill River,04292750,2024-05-23,2024,-2.568407178039486,-2.4435724909475804,-2.0968989915117344,-0.2922721566351645,-1,-2.2761350214043214,Spring
Mill River,04292750,2024-05-24,2024,-2.7654907325409956,-2.487581980064494,-2.1136285398395516,-0.19708355450150972,-1,-2.568407178039486,Spring
Mill River,04292750,2024-05-25,2024,-2.8718082140708834,-2.5440750098171145,-2.1378876585790922,-0.10631748152988774,-1,-2.7654907325409956,Spring
Mill River,04292750,2024-05-26,2024,-2.9422028558652524,-2.602178811663585,-2.1663711755302955,-0.07039464179436905,-1,-2.8718082140708834,Spring
Mill River,04292750,2024-05-27,2024,-2.987339482157352,-2.656804582312591,-2.1938037014351046,-0.04513662629209936,0,-2.9422028558652524,Spring
Mill River,04292750,2024-05-28,2024,-2.3775926621630985,-2.7070506828697583,-2.2204155226508355,0.6097468199942533,1,-2.987339482157352,Spring
Mill River,04292750,2024-05-29,2024,-2.540181450815133,-2.6841394494630557,-2.244327814116968,-0.1625887886520343,-1,-2.3775926621630985,Spring
Mill River,04292750,2024-05-30,2024,-2.7173820194954046,-2.721860367950314,-2.27429476713743,-0.17720056868027179,-1,-2.540181450815133,Spring
Mill River,04292750,2024-05-31,2024,-2.9478309408736783,-2.743142488158303,-2.3014968740679627,-0.23044892137827366,-1,-2.7173820194954046,Summer
Mill River,04292750,2024-06-01,2024,-3.0542862717879653,-2.769191089348686,-2.3364932697328173,-0.10645533091428705,-1,-2.9478309408736783,Summer
Mill River,04292750,2024-06-02,2024,-3.145205921106834,-2.7952593833082693,-2.380451895153631,-0.09091964931886887,-1,-3.0542862717879653,Summer
Mill River,04292750,2024-06-03,2024,-3.230377530843646,-2.8242598211999237,-2.4244025860811083,-0.08517160973681204,-1,-3.145205921106834,Summer
Mill River,04292750,2024-06-04,2024,-3.296721552186099,-2.8589795424408226,-2.465768087416556,-0.06634402134245265,-1,-3.230377530843646,Summer
Mill River,04292750,2024-06-05,2024,-3.2451007876643527,-2.9902836695869657,-2.5107311077936365,0.05162076452174613,1,-3.296721552186099,Summer
Mill River,04292750,2024-06-06,2024,-2.9516239298908173,-3.090986431993997,-2.5589340084929595,0.2934768577735354,1,-3.2451007876643527,Summer
Mill River,04292750,2024-06-07,2024,-1.6740750300763592,-3.1244495620504846,-2.5921397948978577,1.2775488998144582,1,-2.9516239298908173,Summer
Mill River,04292750,2024-06-08,2024,-2.1889848456854213,-2.942484431936582,-2.5800183902219107,-0.5149098156090621,-1,-1.6740750300763592,Summer
Mill River,04292750,2024-06-09,2024,-1.8996256535599767,-2.8188699424933614,-2.588733160600878,0.2893591921254446,1,-2.1889848456854213,Summer
Mill River,04292750,2024-06-10,2024,-1.9632058024406325,-2.6409299042723817,-2.5822301847580915,-0.06358014888065577,-1,-1.8996256535599767,Summer
Mill River,04292750,2024-06-11,2024,-2.1164341785368097,-2.4599053716433796,-2.5742587512646655,-0.15322837609617723,-1,-1.9632058024406325,Summer
